p2,68.601997,102.491997
p3,454.665985,264.80899
p4,101.283997,169.285995
p5,372.61499,263.140991
p6,300.989014,46.555
p7,100.904999,205.776993
p8,110.170998,55.647999
p9,118.856003,47.445999
p10,355.247009,76.431
p11,276.085999,182.048004
p12,143.376007,117.737999
p13,204.207001,133.410004
p14,78.260002,139.326996
p15,158.722,211.529999
p16,68.433998,59.125
p17,407.505005,160.498001
p18,416.434998,150.445999
p19,507.549011,190.889008
p20,149.841003,204.709
p21,498.759003,181.947998
p22,274.61499,232.733994
p23,84.023003,90.084
p24,362.240997,242.054993
p25,505.821014,159.210007
p26,420.803986,134.830002
p27,504.035004,314.125
p28,356.670013,199.093994
p29,326.54599,91.766998
p30,214.477005,63.821999
p31,351.351013,86.885002
p32,216.041,242.024994
p33,441.700012,277.333008
p34,68.678001,203.095001
p35,547.051025,99.218002
p36,405.983002,141.934006
p37,402.23999,247.876007
p38,197.134003,260.622009
p39,163.141006,66.302002
p40,561.950989,172.966995
p41,340.036987,115.315002
p42,63.076,78.059998
p43,261.072998,268.122009
p44,319.376007,65.832001
p45,494.333008,148.839005
p46,537.507019,279.666992
p47,430.949005,114.013
p48,393.601013,118.588997
p49,320.429993,57.284
p50,77.561996,152.847
p51,361.268005,272.518005
p52,417.06601,120.683998
p53,79.098,128.404999
p54,76.775002,83.792
p55,136.695999,213.328003
p56,423.141998,161.445999
p57,88.132004,84.512001
p58,201.807999,97.972
p59,200.869003,200.106003
p60,351.790009,207.098999
p61,127.745003,218.070007
p62,561.827026,150.697006
p63,144.490997,171.658005
p64,571.211975,245.481995
p65,559.039001,230.925995
p66,289.503998,114.581001
p67,209.492996,54.874001
p68,431.458008,269.970001
p69,429.272003,284.454987
p70,45.702999,139.164993
p71,279.834991,156
p72,321.253998,75.781998
p73,199.570999,159.617004
p74,179.005997,238.615005
p75,57.527,198.425995
p76,359.072998,279.493988
p77,289.561005,274.976013
p78,366.042999,43.703999
p79,493.071014,137.214996
p80,74.259003,114.186996
p81,63.905998,186.028
p82,272.247009,148.520004
p83,450.420013,276.351013
p84,118.652,47.566002
p85,153.822006,156.339996
p86,206.664001,148.380005
p87,398.006012,120.303001
p88,246.253998,234.438004
p89,92.309998,114.417999
p90,529.077026,73.43
p91,129.910004,133.876999
p92,382.894989,44.820999
p93,506.03299,181.779007
p94,62.486,89.726997
p95,296.484009,74.566002
p96,551.643982,152.569
p97,209.496994,231.393997
p98,239.556,241.076004
p99,540.18103,57.262001
p100,172.682999,272.181
p101,290.518005,190.050995
p102,316.924988,50.752998
p103,97.491997,58.952999
p104,156.371994,260.43399
p105,345.459015,153.759995
p106,264.006012,112.605003
p107,224.138,75.088997
p108,228.167999,167.130005
p109,512.265015,44.147999
p110,145.080002,237.365005
p111,253.703003,237.498993
p112,201.904999,53.102001
p113,556.010986,101.082001
p114,452.518005,269.38501
p115,371.035004,258.471008
p116,457.580994,127.716003
p117,499.487,145.822006
p118,74.156998,158.457001
p119,328.513,242.401993
p120,216.210007,85.133003
p121,509.731995,149.987
p122,199.266998,265.593994
p123,211.369003,70.834999
p124,344.519012,43.955002
p125,517.099976,272.819
p126,80.834999,114.596001
p127,506.614014,164.535004
p128,373.147003,183.348007
p129,340.328003,148.423004
p130,414.768005,120.626999
p131,404.617004,188.162994
p132,628.765015,182.190002
p133,388.846008,201.076996
p134,239.492996,76.288002
p135,374.455994,277.561005
p136,406.261993,62.543999
p137,204.399002,238.399002
p138,287.777008,109.091003
p139,373.372009,200.987
p140,85.685997,111.491997
p141,537.796997,200.25
p142,379.643005,203.580002
p143,337.071014,264.25
p144,142.104996,174.246994
p145,607.012024,95.57
p146,363.566986,117.723
p147,403.928009,48.665001
p148,357.195007,148.770004
p149,291.483002,275.625
p150,422.089996,46.941002
p151,271.251007,248.488998
p152,553.254028,215.649994
p153,431.526001,264.532013
p154,542.892029,216.173996
p155,142.255005,48.327
p156,189.363998,192.710007
p157,221.811996,95.016998
p158,225.774994,182.016006
p159,150.815994,38.931999
p160,202.830002,59.569
p161,505.18399,78.089996
p162,372.13501,54.532001
p163,402.973999,152.485001
p164,265.846008,156.804993
p165,87.424004,122.912003
p166,423.587006,303.122009
p167,501.61499,182.664001
p168,276.358002,67.304001
p169,274.273987,127.918999
p170,189.867004,194.475998
p171,401.798004,104.116997
p172,204.031998,58.139999
p173,219.970001,275.52301
p174,215.925995,109.172997
p175,544.536011,153.227997
p176,545.335022,209.330994
p177,277.588013,118.246002
p178,218.899002,250.218994
p179,226.056,120.683998
p180,549.719971,180.001999
p181,199.910004,276.138
p182,70.335999,206.401001
p183,61.004002,100.904999
p184,121.459999,76.32
p185,564.698975,201.604004
p186,289.307007,224.518005
p187,206.908005,146.298004
p188,36.775002,70.014999
p189,496.278992,160.412003
p190,516.98999,70.311996
p191,339.785004,263.169006
p192,225.919006,79.082001
p193,360.173004,211.240005
p194,366.281006,58.452999
p195,424.911011,136.615997
p196,548.374023,145.423004
p197,387.81601,113.753998
p198,451.851013,273.096008
p199,283.040985,48.144001
p200,404.425995,257.584015
p201,402.472992,220.733994
p202,142.244003,231.229996
p203,145.981003,227.061996
p204,284.207001,264.682007
p205,337.813995,257.343994
p206,105.432999,51.442001
p207,545.223999,225.050995
p208,208.389999,75.332001
p209,345.174011,203.871994
p210,273.891998,219.988998
p211,289.348999,173.746002
p212,564.370972,89.732002
p213,412.708008,116.077003
p214,271.722992,132.408997
p215,421.483002,211.5
p216,264.535004,268.019989
p217,489.466003,162.869995
p218,89.891998,213.235001
p219,543.458984,286.915009
p220,223.421005,68.188004
p221,392.941986,135.414001
p222,68.300003,187.684006
p223,489.808014,165.391006
p224,69.912003,147.278
p225,390.70401,47.810001
p226,287.981995,216.134003
p227,139.628998,129.983994
p228,147.276993,106.360001
p229,541.437012,127.388
p230,400.450989,123.732002
p231,218.242996,155.307007
p232,202.481003,72.197998
p233,168.029999,261.265991
p234,619.125,69.594002
p235,436.709991,270.841003
p236,154.612,215.951996
p237,80.824997,214.630997
p238,371.253998,171.539993
p239,424.859009,180.199997
p240,93.010002,97.033997
p241,189.403,262.306
p242,523.78302,156.403
p243,381.270996,68.849998
p244,256.622009,247.914993
p245,149.822006,273.040985
p246,183.729996,260.953003
p247,331.835999,118.959999
p248,424.648987,195.048996
p249,220.880997,157.615005
p250,285.415985,275.282013
p251,269.653015,164.266006
p252,291.615997,250.156998
p253,414.29599,274.463989
p254,537.828979,47.889999
p255,460.194,53.077
p256,554.737,172.768997
p257,434.062988,300.112
p258,501.873993,52.792999
p259,227.223999,158.391998
p260,373.740997,163.035995
p261,288.677002,27.166
p262,280.084991,239.257004
p263,277.212006,143.406006
p264,422.904999,216.330994
p265,271.049988,123.362999
p266,616.098999,180.867004
p267,259.847992,138.880997
p268,264.355988,244.201996
p269,515.554016,127.195
p270,83.997002,48.472
p271,539.46698,94.116997
p272,143.669998,124.126999
p273,414.031006,205.598007
p274,565.843994,142.675003
p275,137.481995,266.582001
p276,167.115997,273.621002
p277,527.073975,153.166
p278,563.408997,113.121002
p279,161.460007,81.219002
p280,369.475006,192.703003
p281,399.17099,173.389999
p282,200.938004,48.734001
p283,537.911011,236.192001
p284,191.440002,74.565002
p285,495.971985,148.302002
p286,73.046997,69.907997
p287,87.688004,201.998993
p288,88.924004,82.487
p289,157.251999,125.512001
p290,315.095001,66.235001
p291,558.547974,54.449001
p292,221.785995,266.627014
p293,405.84201,221.520004
p294,246.720001,238.214996
p295,584.500977,196.108994
p296,556.919983,55.391998
p297,518.387024,180.201996
p298,225.216003,143.942001
p299,354.427002,241.690002
p300,507.591003,78.817001
p301,352.20401,183.115997
p302,488.375,60.949001
p303,544.979004,153.479004
p304,616.434998,71.612
p305,229.091995,122.441002
p306,497.333008,164.130997
p307,133.772003,267.609985
p308,337.778015,139.572998
p309,466.364014,264.540009
p310,106.292999,108.943001
p311,370.031006,59.179001
p312,543.580994,123.599998
p313,415.417999,45.092999
p314,201.082993,207.113998
p315,384.669006,200.022995
p316,385.501007,138.544006
p317,533.127014,122.262001
p318,213.602997,212.639008
p319,69.389999,58.306999
p320,323.786987,76.212997
p321,259.072998,275.682007
p322,296.312012,71.641998
p323,268.604004,245.287994
p324,382.76001,280.609009
p325,379.268005,203.692993
p326,91.367996,73.508003
p327,67.342003,162.850006
p328,458.799988,130.406006
p329,344.020996,118.731003
p330,360.390015,211.813004
p331,274.824005,156.925003
p332,528.940002,69.174004
p333,423.186005,247.751999
p334,576.202026,111.948997
p335,176.014999,265.403992
p336,343.785004,130.516998
p337,116.119003,69.620003
p338,326.781006,68.027
p339,347.412994,225
p340,534.888,213.373993
p341,192.593994,177.709
p342,154.552002,83.040001
p343,153.337997,174.563995
p344,159.705994,266.638
p345,542.564026,168.457993
p346,197.910995,186.554001
p347,418.17099,128.664001
p348,153.492004,279.490997
p349,389.442993,142.231995
p350,90.458,148.664993
p351,375.487,46.979
p352,150.059006,244.690002
p353,264.854004,215.569
p354,146.003006,159.863007
p355,405.240997,69.778
p356,460.355988,67.176003
p357,467.384003,180.947006
p358,403.097992,110.321999
p359,513.35498,118.450996
p360,425.588013,61.138
p361,142.858002,48.988998
p362,37.889,71.115997
p363,284.421997,254.266006
p364,494.171997,63.683998
p365,107.035004,285.39801
p366,228.774002,69.528
p367,461.820007,274.221985
p368,387.880005,274.058014
p369,134.992996,212.268005
p370,221.289993,96.490997
p371,73.656998,65.095001
p372,594.406982,213.654999
p373,133.477005,224.636993
p374,517.346008,295.872009
p375,67.880997,256.184998
